24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,13,13,13,13,24,24,24,24,24,24,24,24,24,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,1,1,1,1,1,1,1,1,1,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,
24,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,21,22,22,22,22,22,22,22,22,22,23,1,1,1,1,1,1,1,1,1,1,24,
24,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,31,11,11,11,11,11,11,11,11,11,33,1,1,1,1,1,1,1,1,1,1,24,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,12,12,12,12,12,12,12,12,12,33,1,1,1,1,1,1,1,1,1,1,24,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,11,1,1,15,16,17,1,1,11,33,1,1,1,1,1,1,1,1,1,1,24,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,12,1,1,25,26,27,1,1,12,33,1,1,1,1,1,1,1,1,1,1,24,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,11,1,1,35,36,37,1,1,11,33,1,1,1,1,1,1,1,1,1,1,24,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,12,1,1,1,1,1,1,1,12,33,1,1,1,1,1,1,1,1,1,1,24,
24,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,31,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,24,
24,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,41,42,42,42,1,1,1,42,42,42,43,1,1,1,1,1,1,1,1,1,1,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,24,
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
