34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,18,19,19,19,47,34,34,34,34,34,34,34,34,34,34,
34,3,18,19,47,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,28,29,46,3,3,3,3,3,3,3,3,34,3,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,38,39,45,3,3,3,3,18,19,19,19,19,47,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
3,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,3,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,18,19,47,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,28,29,46,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,28,29,29,29,46,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,38,39,45,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,38,39,39,39,45,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,3,3,34,3,3,3,3,3,3,3,3,3,3,3,34,
34,3,3,3,3,3,3,3,3,28,29,29,29,29,46,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,34,
34,34,34,34,34,34,34,34,34,38,39,39,39,39,45,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
