44,44,44,44,44,44,2,2,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,2,2,44,44,44,44,44,44,44,
44,44,44,44,44,44,2,2,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,2,2,44,44,44,44,44,44,44,
44,44,44,44,44,44,2,2,2,2,2,2,2,2,2,44,44,44,44,44,44,44,44,44,2,2,2,2,2,2,2,2,2,44,44,44,44,44,44,44,
44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,
44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,
44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,
44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,
44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,
44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,
44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,44,44,2,2,2,44,44,44,2,2,2,44,44,44,44,44,44,44,
2,2,2,2,2,2,2,2,2,2,2,48,2,2,2,48,2,2,2,2,2,2,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,48,2,2,2,48,2,2,2,2,2,2,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,48,2,2,2,48,2,2,2,2,2,2,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,48,2,2,2,48,2,2,2,2,2,2,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,48,2,2,2,48,2,2,2,2,2,2,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,2,2,2,
44,44,44,44,44,44,44,44,44,44,44,44,2,2,2,44,2,2,2,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
44,44,44,44,44,44,44,44,44,44,44,44,2,2,2,44,2,2,2,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
44,44,44,44,44,44,44,44,44,44,44,44,2,2,2,44,2,2,2,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
44,44,44,44,44,44,44,44,44,44,44,44,2,2,2,44,2,2,2,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
44,44,44,44,44,44,44,44,44,44,44,44,2,2,2,44,2,2,2,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
44,44,44,44,44,44,44,44,44,44,44,44,2,2,2,2,2,2,2,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
44,44,44,44,44,44,44,44,44,44,44,44,2,2,2,2,2,2,2,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
44,44,44,44,44,44,44,44,44,44,44,44,2,2,2,2,2,2,2,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
